2009-07-21	85060.0
2009-07-22	84960.0
2009-07-23	86210.0
2009-07-24	85990.0
2009-07-27	86190.0
2009-07-28	86150.0
2009-07-29	85850.0
2009-07-30	86520.0
2009-07-31	86690.0
2009-08-03	87590.0
2009-08-04	88170.0
2009-08-05	89670.0
2009-08-06	88690.0
2009-08-07	90220.0
2009-08-10	90530.0
2009-08-11	89150.0
2009-08-12	90080.0
2009-08-13	90730.0
2009-08-14	90300.0
2009-08-17	88670.0
2009-08-18	89590.0
2009-08-19	89590.0
2009-08-20	89590.0
2009-08-21	89590.0
2009-08-24	89590.0
2009-08-25	89590.0
2009-08-26	89590.0
2009-08-27	89590.0
2009-08-28	89590.0
2009-08-31	89590.0
2009-09-01	89590.0
2009-09-02	89590.0
2009-09-03	89590.0
2009-09-04	89590.0
2009-09-08	89590.0
2009-09-09	89590.0
2009-09-10	89590.0
2009-09-11	89590.0
2009-09-14	89590.0
2009-09-15	89590.0
2009-09-16	89590.0
2009-09-17	89590.0
2009-09-18	89580.0
2009-09-21	89200.0
2009-09-22	91030.0
2009-09-23	89690.0
2009-09-24	89030.0
2009-09-25	88350.0
2009-09-28	88350.0
2009-09-29	88350.0
2009-09-30	88350.0
2009-10-01	88350.0
2009-10-02	88350.0
2009-10-05	88350.0
2009-10-06	88350.0
2009-10-07	88350.0
2009-10-08	88350.0
2009-10-09	88350.0
2009-10-12	88570.0
2009-10-13	88170.0
2009-10-14	89600.0
2009-10-15	89600.0
2009-10-16	88550.0
2009-10-19	88480.0
2009-10-20	88520.0
2009-10-21	87210.0
2009-10-22	87210.0
2009-10-23	87210.0
2009-10-26	87210.0
2009-10-27	87210.0
2009-10-28	87210.0
2009-10-29	87210.0
2009-10-30	87210.0
2009-11-02	86440.0
2009-11-03	86440.0
2009-11-04	86440.0
2009-11-05	86440.0
2009-11-06	86440.0
2009-11-09	86440.0
2009-11-10	86440.0
2009-11-11	86440.0
2009-11-12	86440.0
2009-11-13	86440.0
2009-11-16	86440.0
2009-11-17	86440.0
2009-11-18	86440.0
2009-11-19	86440.0
2009-11-20	86440.0
2009-11-23	86440.0
2009-11-24	86440.0
2009-11-25	86440.0
2009-11-27	86440.0
2009-11-30	85340.0
